CustomerID,Name,Email,Gender,Age,City,MaritalStatus,NumChildren,JoinDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST10913,Divit D’Alia,mannat51@devi.com,Male,41,Chennai,Married,0,2020-10-13,223,20,18126.92,1,2,1,121,Lost Customers
CUST10914,Anvi Bala,bsehgal@gmail.com,Female,40,Lucknow,Single,1,2021-07-29,15,22,20289.16,4,3,2,432,Other
CUST10915,Rohan Kohli,bdutt@arya.com,Not Disclosed,47,Mumbai,Divorced,1,2021-12-25,14,22,23520.31,4,3,3,433,Other
CUST10916,Hunar Ramesh,imadan@hotmail.com,Female,61,Kolkata,Divorced,2,2021-08-06,2,26,24754.51,5,4,4,544,Loyal Customers
CUST10917,Tanya Lanka,zaina72@hotmail.com,Female,36,Delhi,Single,2,2023-07-26,17,15,15907.14,4,1,1,411,Other
CUST10918,Madhav Ben,abramravi@barman.net,Female,22,Hyderabad,Single,2,2021-06-19,56,15,12886.98,2,1,1,211,Lost Customers
CUST10919,Kabir Gola,sarajoshi@kashyap.com,Male,48,Delhi,Married,4,2024-02-03,6,27,26190.28,5,5,4,554,Loyal Customers
CUST10920,Yuvaan Sha,hiran93@gade-chandra.net,Male,36,Ahmedabad,Widowed,1,2022-08-16,65,19,18680.82,2,2,2,222,Lost Customers
CUST10921,Sahil Kannan,qborra@bumb.info,Not Disclosed,54,Jaipur,Married,2,2023-11-21,39,18,17668.27,3,1,1,311,Other
CUST10922,Arnav Iyengar,akulkarni@gmail.com,Female,23,Mumbai,Single,4,2024-05-09,1,19,19132.51,5,2,2,522,Other
CUST10923,Vanya Rattan,tripathiindrans@ramachandran-sekhon.com,Not Disclosed,57,Pune,Married,2,2024-03-29,16,23,21375.34,4,3,3,433,Other
CUST10924,Vihaan Bhatia,ghosejayan@sani.com,Female,29,Lucknow,Widowed,1,2022-09-08,28,28,26685.96,3,5,4,354,Other
CUST10925,Trisha Lad,cjani@shere.com,Not Disclosed,47,Hyderabad,Married,3,2022-04-25,22,29,29265.13,4,5,5,455,Loyal Customers
CUST10926,Samarth Singhal,alisha62@gmail.com,Male,36,Ahmedabad,Widowed,1,2022-02-27,64,23,23250.69,2,3,3,233,At Risk
CUST10927,Stuvan Sarraf,damini60@yahoo.com,Female,66,Delhi,Single,0,2023-07-14,25,29,27206.3,3,5,4,354,Other
CUST10928,Shamik Bala,jayesh89@tripathi.net,Female,42,Hyderabad,Widowed,0,2023-10-19,9,29,31764.98,5,5,5,555,Best Customers
CUST10929,Tushar Vohra,chackojivin@hotmail.com,Not Disclosed,71,Bangalore,Widowed,1,2021-04-25,109,13,13706.67,1,1,1,111,Lost Customers
CUST10930,Mishti Kapoor,dyalneysa@anand.info,Not Disclosed,27,Delhi,Married,0,2022-02-06,25,30,33656.340000000004,3,5,5,355,Big Spenders
CUST10931,Raghav Baral,obhalla@sridhar.com,Male,66,Jaipur,Widowed,2,2021-11-20,4,28,28500.11,5,5,5,555,Best Customers
CUST10932,Nakul Babu,lagan31@gmail.com,Female,37,Pune,Married,0,2022-11-03,30,19,16020.53,3,2,1,321,Other
CUST10933,Mishti Dey,tusharkar@vala-gala.com,Female,45,Lucknow,Divorced,1,2023-07-12,42,19,23303.18,3,2,3,323,Other
CUST10934,Dharmajan Kata,jivikamann@cheema.org,Female,72,Hyderabad,Divorced,0,2022-09-26,66,22,24971.54,2,3,4,234,At Risk
CUST10935,Reyansh Sangha,majumdarnehmat@yahoo.com,Female,54,Pune,Divorced,4,2023-05-13,11,29,28915.94,4,5,5,455,Loyal Customers
CUST10936,Jayesh Lall,tsaraf@issac-dalia.com,Not Disclosed,44,Ahmedabad,Divorced,3,2024-05-12,19,27,24698.24,4,5,4,454,Loyal Customers
CUST10937,Jhanvi Talwar,madhavsood@gmail.com,Male,25,Chennai,Widowed,3,2022-04-30,59,26,16258.94,2,4,1,241,At Risk
CUST10938,Myra Tank,farhansachar@sheth-ahluwalia.com,Not Disclosed,75,Ahmedabad,Married,1,2021-10-18,76,19,17689.95,2,2,1,221,Lost Customers
CUST10939,Myra Bala,bhattianahita@zacharia-vohra.com,Female,33,Bangalore,Married,0,2022-04-20,71,18,19939.08,2,1,2,212,Lost Customers
CUST10940,Anaya Dada,eshani67@manda.com,Male,44,Mumbai,Widowed,1,2021-08-03,1,20,18430.21,5,2,2,522,Other
CUST10941,Arhaan Bhattacharyya,ladojas@mahal.com,Male,22,Delhi,Married,1,2023-04-13,21,32,32591.3,4,5,5,455,Loyal Customers
CUST10942,Inaaya  Tailor,shaansachar@chanda.com,Not Disclosed,42,Hyderabad,Divorced,2,2022-01-18,1,20,16315.07,5,2,1,521,Other
CUST10943,Nitara Shan,lakshaybajaj@ganesh.biz,Female,18,Ahmedabad,Married,0,2024-04-16,28,18,20066.13,3,1,2,312,Other
CUST10944,Riya Chand,bassiarmaan@krish-bakshi.com,Female,36,Ahmedabad,Widowed,1,2022-07-09,40,31,44784.99,3,5,5,355,Big Spenders
CUST10945,Zoya Varughese,nakul34@gmail.com,Not Disclosed,65,Bangalore,Single,3,2023-04-03,20,34,31920.01,4,5,5,455,Loyal Customers
CUST10946,Ranbir Venkataraman,armaan13@gmail.com,Male,51,Pune,Widowed,0,2021-04-06,22,16,14499.78,4,1,1,411,Other
CUST10947,Lakshay Rao,yissac@sankar-goyal.info,Male,40,Chennai,Divorced,0,2022-04-01,22,20,15859.87,4,2,1,421,Other
CUST10948,Neelofar Date,jainyuvraj@sur-sastry.biz,Female,69,Pune,Single,1,2024-02-22,52,19,13705.96,2,2,1,221,Lost Customers
CUST10949,Navya Chaudhari,aniruddh60@agate-jaggi.com,Not Disclosed,58,Hyderabad,Divorced,4,2021-05-12,12,15,17746.72,4,1,1,411,Other
CUST10950,Vedika Dave,mamootysani@boase.com,Female,28,Ahmedabad,Divorced,1,2022-11-22,56,28,29570.54,2,5,5,255,Big Spenders
CUST10951,Mohanlal Deep,hansriaan@gmail.com,Male,75,Mumbai,Married,4,2023-11-29,17,27,23076.04,4,5,3,453,Loyal Customers
CUST10952,Anay Kala,tiwarijayant@dash.org,Female,38,Chennai,Widowed,0,2023-04-06,129,22,24999.45,1,3,4,134,At Risk
CUST10953,Vanya Barad,tarathakkar@manda-mani.com,Male,66,Ahmedabad,Single,1,2022-06-20,44,23,24980.94,2,3,4,234,At Risk
CUST10954,Chirag Sen,divitbhatt@varma.com,Not Disclosed,54,Mumbai,Widowed,1,2024-03-10,27,20,21868.97,3,2,3,323,Other
CUST10955,Zain Goel,karanzoya@rau.com,Female,70,Mumbai,Widowed,0,2022-05-19,7,27,28094.19,5,5,5,555,Best Customers
CUST10956,Kanav Gola,rati35@yahoo.com,Not Disclosed,54,Mumbai,Widowed,0,2024-04-09,1,23,21801.31,5,3,3,533,Other
CUST10957,Yuvraj  Basu,sarakapur@hotmail.com,Male,40,Lucknow,Single,2,2024-05-18,19,21,24385.52,4,2,4,424,Other
CUST10958,Madhav Gaba,dagate@yahoo.com,Female,73,Jaipur,Divorced,0,2023-01-11,8,28,27937.87,5,5,5,555,Best Customers
CUST10959,Devansh Din,samarth67@sami.com,Male,26,Pune,Widowed,0,2021-02-10,62,30,25566.5,2,5,4,254,At Risk
CUST10960,Uthkarsh Sawhney,doraanahi@hotmail.com,Not Disclosed,50,Delhi,Widowed,1,2021-07-05,46,23,21344.57,2,3,3,233,At Risk
CUST10961,Neelofar Agate,wkrish@babu.biz,Not Disclosed,36,Delhi,Single,3,2024-07-05,10,18,18227.68,5,1,2,512,Other
CUST10962,Lagan Vala,adah76@yahoo.com,Female,27,Chennai,Married,0,2023-09-13,29,18,17069.37,3,1,1,311,Other
CUST10963,Jivin Kunda,divyanshsetty@srivastava-gole.com,Female,25,Lucknow,Divorced,2,2020-11-03,78,29,31282.64,1,5,5,155,Big Spenders
CUST10964,Rania Manne,hridaan82@gmail.com,Male,73,Hyderabad,Divorced,0,2021-05-04,88,21,19290.6,1,2,2,122,Lost Customers
CUST10965,Nehmat Sur,chaudhurijivika@korpal-singh.com,Male,39,Delhi,Married,2,2021-08-31,24,29,25945.1,3,5,4,354,Other
CUST10966,Dhanuk Kala,jivin73@shanker-tata.org,Female,53,Lucknow,Single,1,2021-12-10,10,27,29347.84,5,5,5,555,Best Customers
CUST10967,Zoya Dhar,usom@sangha.com,Female,70,Jaipur,Widowed,1,2023-01-04,125,20,18966.96,1,2,2,122,Lost Customers
CUST10968,Vardaniya Behl,anahiseth@gmail.com,Not Disclosed,67,Jaipur,Widowed,2,2021-08-27,3,18,16979.79,5,1,1,511,New Customers
CUST10969,Zeeshan Sood,anahita77@reddy.com,Not Disclosed,71,Bangalore,Single,0,2023-09-22,9,17,17819.05,5,1,1,511,New Customers
CUST10970,Kashvi Wable,gbedi@yahoo.com,Male,59,Bangalore,Married,3,2022-03-10,22,24,21921.0,4,4,3,443,Loyal Customers
CUST10971,Stuvan Hora,pchauhan@gmail.com,Male,62,Hyderabad,Widowed,2,2024-03-02,13,22,26445.09,4,3,4,434,Other
CUST10972,Zara Chauhan,mangatsaanvi@kohli.com,Male,75,Pune,Widowed,1,2024-01-28,21,20,14662.12,4,2,1,421,Other
CUST10973,Dhruv Tata,zoyasahni@sawhney-dar.com,Not Disclosed,65,Kolkata,Widowed,1,2024-04-23,12,15,10375.62,4,1,1,411,Other
CUST10974,Elakshi Joshi,indrans87@hotmail.com,Female,26,Hyderabad,Widowed,0,2022-12-30,26,24,27829.29,3,4,4,344,Other
CUST10975,Lakshay Malhotra,inaaya-biswas@yahoo.com,Female,57,Bangalore,Widowed,0,2021-07-17,69,28,29704.0,2,5,5,255,Big Spenders
CUST10976,Armaan Aurora,xuppal@krishna.org,Female,46,Mumbai,Divorced,2,2023-08-19,63,24,25589.31,2,4,4,244,At Risk
CUST10977,Myra Krishnan,rjaggi@yahoo.com,Not Disclosed,27,Ahmedabad,Widowed,3,2023-08-29,22,27,30372.82,4,5,5,455,Loyal Customers
CUST10978,Dhanush Anne,chirag50@ray.com,Male,69,Lucknow,Single,2,2021-08-26,109,23,23094.17,1,3,3,133,At Risk
CUST10979,Hiran Kala,shlok03@deo.com,Not Disclosed,43,Delhi,Single,0,2024-04-11,24,15,13406.83,3,1,1,311,Other
CUST10980,Aradhya Sood,advik77@yahoo.com,Male,60,Delhi,Single,3,2022-07-29,25,20,14980.21,3,2,1,321,Other
CUST10981,Siya Sunder,myra62@saha.info,Male,53,Ahmedabad,Single,0,2024-07-06,24,18,17379.42,3,1,1,311,Other
CUST10982,Misha Lad,siyabhakta@seth-bahri.info,Female,39,Ahmedabad,Divorced,0,2022-12-03,29,17,18685.89,3,1,2,312,Other
CUST10983,Mishti Bava,manikya15@dara.com,Not Disclosed,28,Kolkata,Single,1,2020-11-07,36,28,29173.42,3,5,5,355,Big Spenders
CUST10984,Diya Hayre,detarini@dey.info,Female,46,Chennai,Single,4,2021-09-17,184,25,27261.55,1,4,4,144,At Risk
CUST10985,Ranbir Bava,aradhya58@deo.biz,Not Disclosed,21,Bangalore,Widowed,2,2023-06-06,26,29,25912.05,3,5,4,354,Other
CUST10986,Darshit Mand,anaya53@yahoo.com,Not Disclosed,63,Hyderabad,Married,0,2021-04-18,83,24,18609.5,1,4,2,142,At Risk
CUST10987,Jayan Wagle,ojas82@gmail.com,Not Disclosed,75,Bangalore,Widowed,4,2022-03-18,58,20,25293.3,2,2,4,224,Lost Customers
CUST10988,Shamik Salvi,boasekrish@mammen.com,Not Disclosed,19,Chennai,Divorced,2,2023-09-27,53,17,16806.78,2,1,1,211,Lost Customers
CUST10989,Hansh Gara,bbava@yahoo.com,Male,46,Mumbai,Single,0,2022-03-14,77,28,32468.32,1,5,5,155,Big Spenders
CUST10990,Dhruv Shenoy,kumarpranay@borra-mani.com,Male,57,Chennai,Single,2,2021-03-13,52,23,23696.46,2,3,3,233,At Risk
CUST10991,Kavya Kant,chareshani@saraf-kanda.com,Female,24,Hyderabad,Divorced,2,2024-05-08,32,21,23621.72,3,2,3,323,Other
CUST10992,Khushi Tak,duamohanlal@anne.net,Not Disclosed,49,Pune,Married,3,2021-05-18,60,19,12437.01,2,2,1,221,Lost Customers
CUST10993,Saira Chakrabarti,mandakanav@chadha.com,Male,36,Mumbai,Married,0,2021-04-22,43,25,29290.19,2,4,5,245,Big Spenders
CUST10994,Badal Saini,rajuivan@gmail.com,Not Disclosed,29,Hyderabad,Widowed,3,2023-04-13,23,25,29266.57,4,4,5,445,Loyal Customers
CUST10995,Mehul Chada,hridaanagate@hotmail.com,Male,70,Hyderabad,Divorced,2,2020-07-29,402,21,24325.19,1,2,3,123,Lost Customers
CUST10996,Arhaan Tara,qwali@mand-sood.com,Male,35,Delhi,Single,1,2022-07-24,15,21,21809.11,4,2,3,423,Other
CUST10997,Mahika Uppal,vdalal@yahoo.com,Female,70,Ahmedabad,Married,3,2023-01-27,32,20,21120.48,3,2,2,322,Other
CUST10998,Bhamini Aggarwal,kartik15@bajaj-singhal.com,Male,37,Jaipur,Single,0,2022-07-22,126,25,29494.56,1,4,5,145,Big Spenders
CUST10999,Alia Sekhon,urvichadha@hotmail.com,Male,67,Hyderabad,Widowed,1,2021-09-07,5,23,22028.01,5,3,3,533,Other
